14:11:37.904 |I| Core                           | RequestBuilder thread:8        | MsBuild process with Id = 34780
14:11:39.469 |I| BuildQueue                     | :21                            | Build layer: UnityEditor.UI.csproj
14:11:39.469 |I| Build                          | :21                            | Start build 'UnityEditor.UI.csproj' with 1 target frameworks
14:11:39.470 |I| Build                          | :21                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.509 |I| Build                          | :20                            | Finish build part [1/1] for project 'UnityEditor.UI.csproj': Success
14:11:39.509 |I| Build                          | :20                            | Finish build project 'UnityEditor.UI.csproj': Success
14:11:39.515 |I| BuildQueue                     | :20                            | Build layer: Unity.Timeline.csproj, Unity.PlasticSCM.Editor.csproj, Unity.Mathematics.csproj, Unity.Rider.Editor.csproj, Unity.TextMeshPro.csproj, Unity.VisualStudio.Editor.csproj, Unity.Settings.Editor.csproj, JetBrains.Frontend.2021.2.csproj, Unity.AI.Navigation.csproj, Unity.AI.Navigation.Editor.ConversionSystem.csproj, Unity.VSCode.Editor.csproj
14:11:39.515 |I| Build                          | :20                            | Start build 'Unity.Timeline.csproj' with 1 target frameworks
14:11:39.516 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.516 |I| Build                          | :20                            | Start build 'Unity.PlasticSCM.Editor.csproj' with 1 target frameworks
14:11:39.517 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.517 |I| Build                          | :20                            | Start build 'Unity.Mathematics.csproj' with 1 target frameworks
14:11:39.522 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.522 |I| Build                          | :20                            | Start build 'Unity.Rider.Editor.csproj' with 1 target frameworks
14:11:39.523 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.523 |I| Build                          | :20                            | Start build 'Unity.TextMeshPro.csproj' with 1 target frameworks
14:11:39.523 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.523 |I| Build                          | :20                            | Start build 'Unity.VisualStudio.Editor.csproj' with 1 target frameworks
14:11:39.524 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.525 |I| Build                          | :20                            | Start build 'Unity.Settings.Editor.csproj' with 1 target frameworks
14:11:39.525 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.525 |I| Build                          | :20                            | Start build 'JetBrains.Frontend.2021.2.csproj' with 1 target frameworks
14:11:39.526 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.526 |I| Build                          | :20                            | Start build 'Unity.AI.Navigation.csproj' with 1 target frameworks
14:11:39.526 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.526 |I| Build                          | :20                            | Start build 'Unity.AI.Navigation.Editor.ConversionSystem.csproj' with 1 target frameworks
14:11:39.527 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.527 |I| Build                          | :20                            | Start build 'Unity.VSCode.Editor.csproj' with 1 target frameworks
14:11:39.528 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.551 |I| Build                          | :19                            | Finish build part [1/1] for project 'Assembly-CSharp.Player.csproj': Success
14:11:39.551 |I| Build                          | :19                            | Finish build project 'Assembly-CSharp.Player.csproj': Success
14:11:39.602 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.VSCode.Editor.csproj': Success
14:11:39.602 |I| Build                          | :19                            | Finish build project 'Unity.VSCode.Editor.csproj': Success
14:11:39.651 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.AI.Navigation.Editor.ConversionSystem.csproj': Success
14:11:39.651 |I| Build                          | :19                            | Finish build project 'Unity.AI.Navigation.Editor.ConversionSystem.csproj': Success
14:11:39.695 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.AI.Navigation.csproj': Success
14:11:39.695 |I| Build                          | :19                            | Finish build project 'Unity.AI.Navigation.csproj': Success
14:11:39.701 |I| BuildQueue                     | :19                            | Build layer: Unity.AI.Navigation.Editor.csproj
14:11:39.701 |I| Build                          | :19                            | Start build 'Unity.AI.Navigation.Editor.csproj' with 1 target frameworks
14:11:39.703 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.733 |I| Build                          | :19                            | Finish build part [1/1] for project 'JetBrains.Frontend.2021.2.csproj': Success
14:11:39.733 |I| Build                          | :19                            | Finish build project 'JetBrains.Frontend.2021.2.csproj': Success
14:11:39.781 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.AI.Navigation.Editor.csproj': Success
14:11:39.781 |I| Build                          | :19                            | Finish build project 'Unity.AI.Navigation.Editor.csproj': Success
14:11:39.788 |I| BuildQueue                     | :19                            | Build layer: Unity.AI.Navigation.Updater.csproj
14:11:39.788 |I| Build                          | :19                            | Start build 'Unity.AI.Navigation.Updater.csproj' with 1 target frameworks
14:11:39.788 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:39.819 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Settings.Editor.csproj': Success
14:11:39.819 |I| Build                          | :19                            | Finish build project 'Unity.Settings.Editor.csproj': Success
14:11:39.865 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.AI.Navigation.Updater.csproj': Success
14:11:39.865 |I| Build                          | :4                             | Finish build project 'Unity.AI.Navigation.Updater.csproj': Success
14:11:39.902 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.VisualStudio.Editor.csproj': Success
14:11:39.902 |I| Build                          | :19                            | Finish build project 'Unity.VisualStudio.Editor.csproj': Success
14:11:39.970 |I| Build                          | :5                             | Finish build part [1/1] for project 'Unity.TextMeshPro.csproj': Success
14:11:39.970 |I| Build                          | :5                             | Finish build project 'Unity.TextMeshPro.csproj': Success
14:11:39.975 |I| BuildQueue                     | :5                             | Build layer: Unity.TextMeshPro.Editor.csproj
14:11:39.975 |I| Build                          | :5                             | Start build 'Unity.TextMeshPro.Editor.csproj' with 1 target frameworks
14:11:39.976 |I| Build                          | :5                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.007 |I| Build                          | :5                             | Finish build part [1/1] for project 'Unity.Rider.Editor.csproj': Success
14:11:40.007 |I| Build                          | :5                             | Finish build project 'Unity.Rider.Editor.csproj': Success
14:11:40.051 |I| Build                          | :21                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Editor.csproj': Success
14:11:40.051 |I| Build                          | :21                            | Finish build project 'Unity.TextMeshPro.Editor.csproj': Success
14:11:40.087 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.Mathematics.csproj': Success
14:11:40.087 |I| Build                          | :4                             | Finish build project 'Unity.Mathematics.csproj': Success
14:11:40.096 |I| BuildQueue                     | :4                             | Build layer: Unity.Splines.csproj, Unity.Mathematics.Editor.csproj
14:11:40.096 |I| Build                          | :4                             | Start build 'Unity.Splines.csproj' with 1 target frameworks
14:11:40.098 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.098 |I| Build                          | :4                             | Start build 'Unity.Mathematics.Editor.csproj' with 1 target frameworks
14:11:40.099 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.132 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.PlasticSCM.Editor.csproj': Success
14:11:40.132 |I| Build                          | :19                            | Finish build project 'Unity.PlasticSCM.Editor.csproj': Success
14:11:40.141 |I| BuildQueue                     | :19                            | Build layer: Unity.CollabProxy.Editor.csproj
14:11:40.141 |I| Build                          | :19                            | Start build 'Unity.CollabProxy.Editor.csproj' with 1 target frameworks
14:11:40.142 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.170 |I| Build                          | :20                            | Finish build part [1/1] for project 'Unity.Mathematics.Editor.csproj': Success
14:11:40.170 |I| Build                          | :20                            | Finish build project 'Unity.Mathematics.Editor.csproj': Success
14:11:40.226 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.CollabProxy.Editor.csproj': Success
14:11:40.226 |I| Build                          | :19                            | Finish build project 'Unity.CollabProxy.Editor.csproj': Success
14:11:40.263 |I| Build                          | :20                            | Finish build part [1/1] for project 'Unity.Splines.csproj': Success
14:11:40.263 |I| Build                          | :20                            | Finish build project 'Unity.Splines.csproj': Success
14:11:40.273 |I| BuildQueue                     | :20                            | Build layer: Unity.Splines.Editor.csproj
14:11:40.273 |I| Build                          | :20                            | Start build 'Unity.Splines.Editor.csproj' with 1 target frameworks
14:11:40.273 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.303 |I| Build                          | :18                            | Finish build part [1/1] for project 'Unity.Timeline.csproj': Success
14:11:40.303 |I| Build                          | :18                            | Finish build project 'Unity.Timeline.csproj': Success
14:11:40.309 |I| BuildQueue                     | :18                            | Build layer: Unity.Timeline.Editor.csproj
14:11:40.309 |I| Build                          | :18                            | Start build 'Unity.Timeline.Editor.csproj' with 1 target frameworks
14:11:40.310 |I| Build                          | :18                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.348 |I| Build                          | :18                            | Finish build part [1/1] for project 'Unity.Splines.Editor.csproj': Success
14:11:40.348 |I| Build                          | :18                            | Finish build project 'Unity.Splines.Editor.csproj': Success
14:11:40.400 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.Timeline.Editor.csproj': Success
14:11:40.400 |I| Build                          | :7                             | Finish build project 'Unity.Timeline.Editor.csproj': Success
14:11:40.408 |I| BuildQueue                     | :7                             | Build layer: Assembly-CSharp.csproj
14:11:40.409 |I| Build                          | :7                             | Start build 'Assembly-CSharp.csproj' with 1 target frameworks
14:11:40.409 |I| Build                          | :7                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
14:11:40.467 |I| Build                          | :7                             | Finish build part [1/1] for project 'Assembly-CSharp.csproj': Success
14:11:40.467 |I| Build                          | :7                             | Finish build project 'Assembly-CSharp.csproj': Success
14:11:45.598 |I| ProjectModel                   | RequestBuilder thread:8        | Reloading has finished, statistic: 
	Total: 7,53 sec
	Binding: 0,43 sec
	Evaluation: 0,58 sec
14:11:45.602 |I| Build                          | MSBuild LoggingService events queue pump: 62495167:14 | Build succeeded.
14:11:48.000 |I| Core                           | RequestBuilder thread:8        | Msbuild session 'ProjectModelSessionHost' was terminated
14:11:48.001 |I| Core                           | RequestBuilder thread:8        | Connection lost, kill msbuild
