19:28:01.588 |I| Core                           | RequestBuilder thread:8        | MsBuild process with Id = 2964
19:31:25.336 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
19:31:25.376 |I| Build                          | :7                             | Finish build part [1/1] for project 'UnityEngine.UI.Player.csproj': Success
19:31:25.376 |I| Build                          | :7                             | Finish build project 'UnityEngine.UI.Player.csproj': Success
19:31:25.433 |I| Build                          | :24                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Player.csproj': Success
19:31:25.433 |I| Build                          | :24                            | Finish build project 'Unity.TextMeshPro.Player.csproj': Success
19:31:25.561 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.Rider.Editor.csproj': Success
19:31:25.561 |I| Build                          | :7                             | Finish build project 'Unity.Rider.Editor.csproj': Success
19:31:25.672 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Timeline.Editor.csproj': Success
19:31:25.672 |I| Build                          | :19                            | Finish build project 'Unity.Timeline.Editor.csproj': Success
19:31:25.754 |I| Build                          | :24                            | Finish build part [1/1] for project 'UnityEditor.UIBuilderModule.csproj': Success
19:31:25.754 |I| Build                          | :24                            | Finish build project 'UnityEditor.UIBuilderModule.csproj': Success
19:31:25.822 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.PlasticSCM.Editor.csproj': Success
19:31:25.822 |I| Build                          | :4                             | Finish build project 'Unity.PlasticSCM.Editor.csproj': Success
19:31:25.893 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.TextMeshPro.csproj': Success
19:31:25.893 |I| Build                          | :4                             | Finish build project 'Unity.TextMeshPro.csproj': Success
19:31:25.901 |I| BuildQueue                     | :4                             | Build layer: Assembly-CSharp.csproj, Assembly-CSharp.Player.csproj
19:31:25.901 |I| Build                          | :4                             | Start build 'Assembly-CSharp.csproj' with 1 target frameworks
19:31:25.902 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
19:31:25.902 |I| Build                          | :4                             | Start build 'Assembly-CSharp.Player.csproj' with 1 target frameworks
19:31:25.903 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
19:31:26.016 |I| Build                          | :24                            | Finish build part [1/1] for project 'Assembly-CSharp.csproj': Success
19:31:26.016 |I| Build                          | :24                            | Finish build project 'Assembly-CSharp.csproj': Success
19:31:26.067 |I| Build                          | :27                            | Finish build part [1/1] for project 'Assembly-CSharp.Player.csproj': Success
19:31:26.068 |I| Build                          | :27                            | Finish build project 'Assembly-CSharp.Player.csproj': Success
19:31:26.180 |I| ProjectModel                   | RequestBuilder thread:8        | Reloading has finished, statistic: 
	Total: 1,32 sec
	Binding: 0,13 sec
	Evaluation: 0,31 sec
19:31:26.181 |I| Build                          | MSBuild LoggingService events queue pump: 37079515:15 | Build succeeded.
19:43:05.426 |I| Core                           | RequestBuilder thread:8        | Msbuild session 'ProjectModelSessionHost' was terminated
19:43:05.427 |I| Core                           | RequestBuilder thread:8        | Connection lost, kill msbuild
